date,home_team,away_team,home_goals,away_goals,bookie_home,bookie_draw,bookie_away,league,xG_home,xG_away,bookie_sum,bookie_prob_home,bookie_prob_draw,bookie_prob_away,result
2019-12-03,Crystal Palace,Bournemouth,1,0,2.2,3.4,3.25,EPL,0.383763,0.342799,1.056355409296586,0.43029595015576316,0.27842679127725856,0.29127725856697817,H
2019-12-03,Burnley,Man City,1,4,11.0,7.0,1.22,EPL,0.486548,2.56057,1.0534383649137748,0.08629749393694422,0.13561034761519805,0.7780921584478576,A
2019-12-04,Chelsea,Aston Villa,2,1,1.28,5.75,10.0,EPL,1.9774,0.86086,1.0551630434782608,0.7404069018799897,0.16482101467937163,0.09477208344063869,H
2019-12-04,Leicester,Watford,2,0,1.33,5.5,8.0,EPL,2.28735,0.199733,1.0586978810663021,0.7101928819304333,0.17173755144863206,0.11806956662093454,H
2019-12-04,Man United,Tottenham,2,1,2.75,3.4,2.55,EPL,1.47683,0.542315,1.049910873440285,0.34634974533106966,0.28013582342954163,0.3735144312393889,H
2019-12-04,Southampton,Norwich,2,1,1.72,4.0,4.2,EPL,2.00232,0.896647,1.0694905869324474,0.5436189490033653,0.23375614807144707,0.22262490292518766,H
2019-12-04,Wolves,West Ham,2,0,1.75,3.7,4.75,EPL,1.82237,0.501977,1.0522251574883152,0.5430668211664735,0.25685592893008885,0.20007724990343764,H
2019-12-04,Liverpool,Everton,5,2,1.36,5.0,8.5,EPL,2.41397,1.76453,1.0529411764705883,0.6983240223463686,0.18994413407821228,0.11173184357541899,H
2019-12-05,Sheffield United,Newcastle,0,2,1.83,3.4,4.6,EPL,,,1.0579570388383437,0.5165125495376485,0.27800528401585206,0.20548216644649933,A
2019-12-05,Arsenal,Brighton,1,2,1.57,4.33,5.5,EPL,0.965377,1.53446,1.0497077391945075,0.6067809651932196,0.2200106501970796,0.17320838460970087,A
2019-12-07,Everton,Chelsea,3,1,3.5,3.75,2.0,EPL,2.03892,1.25734,1.0523809523809524,0.27149321266968324,0.25339366515837103,0.4751131221719457,H
2019-12-07,Bournemouth,Liverpool,0,3,7.0,5.25,1.4,EPL,0.154608,3.04446,1.0476190476190477,0.13636363636363635,0.1818181818181818,0.6818181818181818,A
2019-12-07,Tottenham,Burnley,5,0,1.4,4.75,8.0,EPL,2.39684,1.08645,1.0498120300751879,0.6803939122649956,0.20053715308863027,0.11906893464637423,H
2019-12-07,Watford,Crystal Palace,0,0,2.37,3.3,3.1,EPL,1.57132,0.210746,1.0475518764616354,0.4027876210725254,0.2892747460429956,0.3079376328844791,D
2019-12-07,Man City,Man United,1,2,1.3,5.5,10.0,EPL,2.07108,1.63385,1.0510489510489511,0.7318695941450432,0.17298735861610112,0.09514304723885562,A
2019-12-08,Aston Villa,Leicester,1,4,4.33,3.8,1.8,EPL,1.24141,4.03286,1.0496603325094878,0.22002058672156458,0.2507076685537828,0.5292717447246527,A
2019-12-08,Newcastle,Southampton,2,1,2.5,3.2,2.9,EPL,1.10449,1.89255,1.0573275862068967,0.3783122706889523,0.29555646147574394,0.32613126783530366,H
2019-12-08,Norwich,Sheffield United,1,2,2.9,3.5,2.37,EPL,,,1.0524828001912243,0.32763251441662067,0.2714669405166285,0.40090054506675094,A
2019-12-08,Brighton,Wolves,2,2,2.62,3.1,2.87,EPL,0.951621,1.87208,1.0526920902233963,0.36257457698953477,0.30643399732663906,0.33099142568382617,D
2019-12-09,West Ham,Arsenal,1,3,3.3,4.0,2.0,EPL,0.521847,1.79181,1.053030303030303,0.2877697841726619,0.23741007194244607,0.47482014388489213,A
2019-12-14,Liverpool,Watford,2,0,1.16,7.5,17.0,EPL,1.56674,1.01166,1.0542258282623393,0.8177270395074399,0.12647511544381734,0.055797845048742946,H
2019-12-14,Burnley,Newcastle,1,0,1.95,3.4,4.0,EPL,1.43602,1.08726,1.0569381598793364,0.48519443453442745,0.27827327863003926,0.23653228683553335,H
2019-12-14,Chelsea,Bournemouth,0,1,1.25,6.0,12.0,EPL,2.02119,1.20777,1.05,0.7619047619047619,0.15873015873015872,0.07936507936507936,A
2019-12-14,Leicester,Norwich,1,1,1.22,6.5,13.0,EPL,1.06421,1.16408,1.0504413619167718,0.78031212484994,0.14645858343337334,0.07322929171668667,D
2019-12-14,Sheffield United,Aston Villa,2,0,1.85,3.75,4.2,EPL,,,1.0453024453024453,0.5171140113272592,0.2551095789214479,0.22777640975129276,H
2019-12-14,Southampton,West Ham,0,1,1.9,3.8,3.8,EPL,0.805884,0.90324,1.0526315789473684,0.5,0.25,0.25,A
2019-12-15,Man United,Everton,1,1,1.8,3.7,4.5,EPL,1.48327,0.276759,1.0480480480480479,0.530085959885387,0.25787965616045844,0.21203438395415475,D
2019-12-15,Wolves,Tottenham,1,2,3.25,3.4,2.25,EPL,0.718669,0.989205,1.0462543991955757,0.2940893801057184,0.2811148486304661,0.4247957712638154,A
2019-12-15,Arsenal,Man City,0,3,6.0,5.25,1.44,EPL,0.28161,1.69553,1.0515873015873014,0.15849056603773587,0.18113207547169813,0.6603773584905661,A
2019-12-16,Crystal Palace,Brighton,1,1,2.55,3.25,2.87,EPL,0.484859,2.48355,1.0482812261865346,0.3740950929472397,0.2935207652355265,0.3323841418172338,D
2019-12-21,Everton,Arsenal,0,0,2.3,3.8,2.87,EPL,0.486523,0.881818,1.0463725591816233,0.41551415399855224,0.25149540899912365,0.332990437002324,D
2019-12-21,Aston Villa,Southampton,1,3,2.4,3.6,2.8,EPL,0.921054,2.63444,1.0515873015873016,0.39622641509433965,0.2641509433962264,0.33962264150943394,A
2019-12-21,Bournemouth,Burnley,0,1,2.4,3.4,2.9,EPL,0.138532,0.144318,1.0556118999323867,0.39471577261809454,0.27862289831865494,0.3266613290632506,A
2019-12-21,Brighton,Sheffield United,0,1,2.2,3.25,3.5,EPL,,,1.047952047952048,0.4337464251668255,0.29361296472831266,0.27264061010486174,A
2019-12-21,Newcastle,Crystal Palace,1,0,2.37,3.1,3.25,EPL,0.714368,0.985368,1.0522138811236401,0.4010030050349261,0.3065732651396048,0.2924237298254692,H
2019-12-21,Norwich,Wolves,1,2,3.75,3.8,1.9,EPL,1.26536,1.65224,1.056140350877193,0.25249169435215946,0.24916943521594684,0.4983388704318937,A
2019-12-21,Man City,Leicester,3,1,1.36,5.25,7.5,EPL,3.59139,1.01388,1.0591036414565826,0.6942607775720708,0.1798466014281936,0.12589262099973553,H
2019-12-22,Watford,Man United,2,0,4.33,4.0,1.75,EPL,1.59291,1.5309,1.0523754536456615,0.21945293518300807,0.23755780233560622,0.5429892624813857,H
2019-12-22,Tottenham,Chelsea,0,2,2.37,3.75,2.75,EPL,0.276667,1.49374,1.0522439585730723,0.4009915427238262,0.2534266550014582,0.34558180227471574,A
2019-12-26,Tottenham,Brighton,2,1,1.53,4.33,6.0,EPL,1.02645,1.09007,1.0512083201255868,0.6217557060086298,0.21969658895916944,0.15854770503220061,H
2019-12-26,Aston Villa,Norwich,1,0,2.1,3.75,3.3,EPL,0.654194,1.45005,1.0458874458874459,0.4552980132450331,0.25496688741721857,0.2897350993377484,H
2019-12-26,Bournemouth,Arsenal,1,1,3.5,3.9,1.95,EPL,1.55463,1.42464,1.0549450549450552,0.27083333333333326,0.24305555555555552,0.48611111111111105,D
2019-12-26,Chelsea,Southampton,0,2,1.33,5.25,9.0,EPL,0.859973,0.981321,1.0534670008354219,0.7137192704203014,0.18080888183980967,0.10547184773988898,A
2019-12-26,Crystal Palace,West Ham,2,1,2.3,3.4,3.1,EPL,2.14195,0.796338,1.051480900915766,0.41349548842683415,0.2797175362887407,0.3067869752844253,H
2019-12-26,Everton,Burnley,1,0,1.7,3.75,5.0,EPL,1.47521,0.565252,1.0549019607843138,0.5576208178438662,0.2527881040892193,0.1895910780669145,H
2019-12-26,Sheffield United,Watford,1,1,1.83,3.6,4.33,EPL,,,1.0551727474265618,0.517875474669351,0.2632533662902535,0.2188711590403955,D
2019-12-26,Man United,Newcastle,4,1,1.33,5.25,9.0,EPL,1.99638,1.05018,1.0534670008354219,0.7137192704203014,0.18080888183980967,0.10547184773988898,H
2019-12-26,Leicester,Liverpool,0,4,3.4,3.75,2.05,EPL,0.120994,3.76973,1.0485891917742707,0.2804889172671714,0.25430995165556874,0.4652011310772599,A
2019-12-27,Wolves,Man City,3,2,8.5,5.0,1.36,EPL,2.39405,1.52044,1.052941176470588,0.11173184357541902,0.18994413407821234,0.6983240223463688,H
2019-12-28,Brighton,Bournemouth,2,0,1.75,3.9,4.33,EPL,1.05876,0.500726,1.058785710055918,0.539701816903434,0.2421738922002589,0.21812429089630705,H
2019-12-28,Newcastle,Everton,1,2,3.6,3.4,2.05,EPL,1.63211,2.82576,1.0597003028853818,0.2621286197818729,0.2775479503572772,0.46032342986085,A
2019-12-28,Southampton,Crystal Palace,1,1,1.95,3.6,3.8,EPL,1.47937,0.137837,1.0537561853351327,0.4866595517609392,0.26360725720384204,0.24973319103521877,D
2019-12-28,Watford,Aston Villa,3,0,1.95,3.8,3.6,EPL,3.25314,0.610997,1.053756185335133,0.4866595517609391,0.2497331910352187,0.263607257203842,H
2019-12-28,Norwich,Tottenham,2,2,5.0,4.0,1.66,EPL,0.268052,1.82189,1.052409638554217,0.19004006868918144,0.2375500858614768,0.5724098454493417,D
2019-12-28,West Ham,Leicester,1,2,4.0,3.9,1.83,EPL,0.782104,2.62349,1.0528583438419503,0.23744884719033837,0.24353727916957785,0.5190138736400838,A
2019-12-28,Burnley,Man United,0,2,4.33,3.75,1.8,EPL,0.386662,2.10542,1.0531691044393123,0.21928755908581452,0.25320403489108717,0.5275084060230983,A
2019-12-29,Arsenal,Chelsea,1,2,2.87,3.75,2.3,EPL,0.785214,1.49666,1.0498813311114477,0.33187756122900514,0.253996960193932,0.414125478577063,A
2019-12-29,Liverpool,Wolves,1,0,1.25,5.75,12.0,EPL,1.49124,0.363764,1.0572463768115943,0.7566826593557231,0.1644962302947224,0.07882111034955448,H
2019-12-29,Man City,Sheffield United,2,0,1.16,7.5,16.0,EPL,,,1.0579022988505749,0.8148852369957897,0.12603558332201548,0.05907917968219475,H
2020-01-01,Brighton,Chelsea,1,1,3.6,3.6,1.95,EPL,1.56978,1.57497,1.0683760683760686,0.25999999999999995,0.25999999999999995,0.48,D
2020-01-01,Burnley,Aston Villa,1,2,1.75,3.8,4.33,EPL,2.34418,1.74824,1.0655333483825036,0.5362840799830516,0.24697293157114222,0.2167429884458061,A
2020-01-01,Newcastle,Leicester,0,3,5.0,3.8,1.66,EPL,0.780118,2.43642,1.065567533291059,0.18769340633182577,0.24696500833134966,0.5653415853368245,A
2020-01-01,Southampton,Tottenham,1,0,3.3,3.5,2.1,EPL,1.51192,1.078,1.064935064935065,0.2845528455284553,0.26829268292682923,0.4471544715447154,H
2020-01-01,Watford,Wolves,2,1,3.0,3.4,2.3,EPL,1.07053,1.23252,1.0622335890878092,0.3138041733547351,0.2768860353130016,0.40930979133226325,H
2020-01-01,Man City,Everton,2,1,1.25,6.5,10.0,EPL,1.79757,0.848942,1.0538461538461539,0.759124087591241,0.14598540145985403,0.09489051094890512,H
2020-01-01,Norwich,Crystal Palace,1,1,2.5,3.4,2.75,EPL,1.66454,1.29896,1.057754010695187,0.37815975733063706,0.27805864509605666,0.3437815975733064,D
2020-01-01,West Ham,Bournemouth,4,0,1.9,3.75,3.8,EPL,2.32825,0.720709,1.056140350877193,0.4983388704318937,0.25249169435215946,0.24916943521594684,H
2020-01-01,Arsenal,Man United,2,0,2.55,3.6,2.62,EPL,1.90747,0.715563,1.051614029835853,0.37290950065235445,0.26414422962875106,0.36294626971889454,H
2020-01-02,Liverpool,Sheffield United,2,0,1.2,6.5,13.0,EPL,,,1.064102564102564,0.783132530120482,0.14457831325301207,0.07228915662650603,H
2020-01-10,Sheffield United,West Ham,1,0,1.95,3.4,4.0,EPL,,,1.0569381598793364,0.48519443453442745,0.27827327863003926,0.23653228683553335,H
2020-01-11,Crystal Palace,Arsenal,1,1,4.1,3.9,1.8,EPL,0.317862,1.43924,1.0558682509902022,0.23099703849950645,0.24284304047384012,0.5261599210266535,D
2020-01-11,Chelsea,Burnley,3,0,1.28,5.5,11.0,EPL,2.87633,0.717407,1.0539772727272727,0.7412398921832885,0.1725067385444744,0.0862533692722372,H
2020-01-11,Everton,Brighton,1,0,1.85,3.8,4.0,EPL,2.02533,1.53324,1.0536984352773826,0.5129935875801552,0.24974687816402294,0.2372595342558218,H
2020-01-11,Leicester,Southampton,1,2,1.6,4.0,5.5,EPL,0.780114,2.40601,1.0568181818181819,0.5913978494623655,0.23655913978494622,0.17204301075268816,A
2020-01-11,Man United,Norwich,4,0,1.33,5.25,8.5,EPL,3.13456,0.275987,1.0600029485478402,0.7093184979137691,0.17969401947148816,0.1109874826147427,H
2020-01-11,Wolves,Newcastle,1,1,1.44,4.5,7.5,EPL,2.04805,0.184495,1.05,0.6613756613756613,0.21164021164021163,0.12698412698412698,D
2020-01-11,Tottenham,Liverpool,0,1,4.5,4.33,1.66,EPL,1.10584,1.74564,1.055578742993529,0.21052169124969247,0.21878697704933397,0.5706913317009736,A
2020-01-12,Bournemouth,Watford,0,3,2.6,3.3,2.7,EPL,0.320447,2.29827,1.058016058016058,0.36352509179926557,0.2864137086903305,0.3500611995104039,A
2020-01-12,Aston Villa,Man City,1,6,13.0,8.5,1.16,EPL,1.12565,3.75131,1.0566391012638479,0.0727997637330183,0.11134081512108682,0.8158594211458948,A
2020-01-18,Watford,Tottenham,0,0,3.25,3.5,2.2,EPL,2.39174,1.76697,1.0479520479520479,0.2936129647283127,0.2726406101048618,0.43374642516682554,D
2020-01-18,Arsenal,Sheffield United,1,1,1.83,3.6,4.33,EPL,,,1.0551727474265618,0.517875474669351,0.2632533662902535,0.2188711590403955,D
2020-01-18,Brighton,Aston Villa,1,1,1.66,4.0,5.0,EPL,1.30028,1.02045,1.052409638554217,0.5724098454493417,0.2375500858614768,0.19004006868918144,D
2020-01-18,Man City,Crystal Palace,2,2,1.1,11.0,19.0,EPL,2.47314,0.586716,1.0526315789473684,0.8636363636363636,0.08636363636363636,0.05,D
2020-01-18,Norwich,Bournemouth,1,0,2.2,3.5,3.25,EPL,1.76046,0.558298,1.0479520479520479,0.43374642516682554,0.2726406101048618,0.2936129647283127,H
2020-01-18,Southampton,Wolves,2,3,2.4,3.4,3.0,EPL,0.786974,2.1772,1.0441176470588236,0.39906103286384975,0.28169014084507044,0.31924882629107976,A
2020-01-18,West Ham,Everton,1,1,2.9,3.5,2.37,EPL,1.68436,1.95473,1.0524828001912243,0.32763251441662067,0.2714669405166285,0.40090054506675094,D
2020-01-18,Newcastle,Chelsea,1,0,6.0,4.5,1.5,EPL,0.892988,2.05436,1.0555555555555554,0.15789473684210528,0.2105263157894737,0.6315789473684211,H
2020-01-19,Burnley,Leicester,2,1,4.33,3.75,1.83,EPL,1.50886,2.33415,1.0440616363154507,0.22120042934640713,0.2554127624186514,0.5233868082349414,H
2020-01-19,Liverpool,Man United,2,0,1.36,5.25,8.0,EPL,2.00655,1.4185,1.0507703081232491,0.6997667444185273,0.18127290903032325,0.11896034655114963,H
2020-01-21,Aston Villa,Watford,2,1,2.8,3.5,2.45,EPL,1.06739,1.81101,1.0510204081632653,0.33980582524271846,0.27184466019417475,0.3883495145631068,H
2020-01-21,Bournemouth,Brighton,3,1,2.87,3.4,2.45,EPL,1.92315,1.97227,1.0507129681140748,0.3316148808694441,0.27992197296920723,0.38846314616134875,H
2020-01-21,Crystal Palace,Southampton,0,2,2.7,3.25,2.7,EPL,0.674589,1.1306,1.0484330484330484,0.3532608695652174,0.29347826086956524,0.3532608695652174,A
2020-01-21,Everton,Newcastle,2,2,1.55,4.1,6.0,EPL,2.05254,0.570931,1.0557303960136375,0.6111042106570612,0.23102720158986464,0.15786858775307416,D
2020-01-21,Sheffield United,Man City,0,1,7.0,5.0,1.4,EPL,,,1.0571428571428572,0.13513513513513511,0.1891891891891892,0.6756756756756757,A
2020-01-21,Chelsea,Arsenal,2,2,1.72,3.9,4.5,EPL,3.38612,0.568077,1.0600278274696882,0.5484717794862178,0.24189011813238326,0.2096381023813988,D
2020-01-22,Leicester,West Ham,4,1,1.53,4.33,6.0,EPL,2.91302,1.16254,1.0512083201255868,0.6217557060086298,0.21969658895916944,0.15854770503220061,H
2020-01-22,Tottenham,Norwich,2,1,1.4,5.0,7.5,EPL,2.22282,1.42472,1.0476190476190477,0.6818181818181818,0.19090909090909092,0.12727272727272726,H
2020-01-22,Man United,Burnley,0,2,1.36,4.75,9.0,EPL,1.416,0.717284,1.0569315445476435,0.6956875508543532,0.19918633034987795,0.10512611879576893,A
2020-01-23,Wolves,Liverpool,1,2,5.75,3.8,1.61,EPL,1.85442,1.59024,1.058188950637463,0.16434970651838124,0.2486870559159716,0.5869632375656473,A
2020-01-29,West Ham,Liverpool,0,2,8.5,5.5,1.33,EPL,0.878341,2.59926,1.0513449398898316,0.11190148386109836,0.17293865687624294,0.7151598592626587,A
2020-02-01,Leicester,Chelsea,2,2,2.5,3.6,2.7,EPL,1.65956,0.806995,1.0481481481481483,0.38162544169611307,0.26501766784452296,0.3533568904593639,D
2020-02-01,Bournemouth,Aston Villa,2,1,2.1,3.6,3.3,EPL,2.72236,1.40955,1.056998556998557,0.45051194539249145,0.2627986348122867,0.2866894197952219,H
2020-02-01,Crystal Palace,Sheffield United,0,1,3.1,3.1,2.5,EPL,,,1.0451612903225806,0.30864197530864196,0.30864197530864196,0.3827160493827161,A
2020-02-01,Liverpool,Southampton,4,0,1.25,6.0,12.0,EPL,3.7195,0.716298,1.05,0.7619047619047619,0.15873015873015872,0.07936507936507936,H
2020-02-01,Newcastle,Norwich,0,0,2.2,3.4,3.3,EPL,0.937293,2.39985,1.0516934046345812,0.43220338983050843,0.2796610169491525,0.288135593220339,D
2020-02-01,Watford,Everton,2,3,2.75,3.3,2.62,EPL,0.919248,2.70178,1.0483460559796438,0.3468667255075022,0.2890556045895852,0.36407766990291257,A
2020-02-01,West Ham,Brighton,3,3,2.6,3.3,2.75,EPL,1.30774,2.03179,1.051282051282051,0.3658536585365854,0.2882483370288249,0.34589800443458985,D
2020-02-01,Man United,Wolves,0,0,2.25,3.25,3.4,EPL,1.18608,1.54211,1.0462543991955757,0.4247957712638154,0.2940893801057184,0.2811148486304661,D
2020-02-02,Burnley,Arsenal,0,0,3.6,3.6,2.0,EPL,2.24562,1.48025,1.0555555555555556,0.2631578947368421,0.2631578947368421,0.47368421052631576,D
2020-02-02,Tottenham,Man City,2,0,5.5,4.6,1.53,EPL,0.420293,3.25139,1.052804257407838,0.1726989424091478,0.20648786592398108,0.6208131916668711,H
2020-02-08,Everton,Crystal Palace,3,1,1.61,3.8,6.0,EPL,2.79103,0.865323,1.050942573825869,0.5910104204468868,0.2504017833998652,0.15858779615324795,H
2020-02-08,Brighton,Watford,1,1,2.1,3.4,3.6,EPL,0.76201,0.280048,1.0480859010270773,0.4543429844097996,0.28062360801781744,0.26503340757238314,D
2020-02-09,Sheffield United,Bournemouth,2,1,1.66,3.6,5.75,EPL,,,1.0541004598102557,0.5714916760995002,0.26352116175699175,0.16498716214350787,H
2020-02-14,Wolves,Leicester,0,0,2.5,3.3,2.87,EPL,1.14491,0.527366,1.051462358779432,0.38042255784061696,0.2881989074550128,0.3313785347043701,D
2020-02-15,Southampton,Burnley,1,2,1.75,3.8,4.75,EPL,0.694025,0.892699,1.045112781954887,0.5467625899280576,0.2517985611510791,0.20143884892086333,A
2020-02-15,Norwich,Liverpool,0,1,11.0,6.25,1.25,EPL,0.383495,2.07331,1.050909090909091,0.08650519031141868,0.1522491349480969,0.7612456747404844,A
2020-02-16,Aston Villa,Tottenham,2,3,4.0,3.8,1.85,EPL,1.71313,3.86024,1.0536984352773824,0.23725953425582186,0.249746878164023,0.5129935875801553,A
2020-02-16,Arsenal,Newcastle,4,0,1.4,4.75,8.0,EPL,3.02257,1.16662,1.0498120300751879,0.6803939122649956,0.20053715308863027,0.11906893464637423,H
2020-02-17,Chelsea,Man United,0,2,1.85,3.5,4.5,EPL,0.940204,0.681814,1.0484770484770483,0.5155482815057284,0.27250409165302786,0.2119476268412439,A
2020-02-19,Man City,West Ham,2,0,1.12,9.5,17.0,EPL,2.13777,0.0895892,1.0569438301636442,0.8447536353175019,0.09959200753216865,0.05565435715032954,H
2020-02-22,Chelsea,Tottenham,2,1,1.72,4.0,4.5,EPL,1.78193,0.265879,1.0536175710594315,0.5518087063151441,0.23727774371551194,0.21091354996934394,H
2020-02-22,Burnley,Bournemouth,3,0,2.1,3.3,3.7,EPL,3.09935,1.75718,1.0494910494910494,0.4537346711259755,0.28874024526198444,0.25752508361204013,H
2020-02-22,Crystal Palace,Newcastle,1,0,1.95,3.4,4.2,EPL,1.75552,0.164495,1.0450333979745745,0.4907216494845361,0.28144329896907216,0.22783505154639172,H
2020-02-22,Sheffield United,Brighton,1,1,1.95,3.4,4.2,EPL,,,1.0450333979745745,0.4907216494845361,0.28144329896907216,0.22783505154639172,D
2020-02-22,Southampton,Aston Villa,2,0,1.61,4.33,5.0,EPL,3.02926,0.47235,1.0520648946394502,0.5903799428981247,0.21951771548867918,0.1901023416131962,H
2020-02-22,Leicester,Man City,0,1,4.5,4.2,1.7,EPL,0.723269,2.42749,1.0485527544351074,0.21193232413178983,0.22707034728406053,0.5609973285841496,A
2020-02-23,Man United,Watford,3,0,1.6,3.9,6.0,EPL,2.5042,0.294956,1.0480769230769231,0.5963302752293578,0.24464831804281348,0.15902140672782872,H
2020-02-23,Wolves,Norwich,3,0,1.5,4.2,7.0,EPL,3.25033,0.360646,1.0476190476190474,0.6363636363636365,0.2272727272727273,0.13636363636363638,H
2020-02-23,Arsenal,Everton,3,2,2.0,3.6,3.7,EPL,1.33567,2.65691,1.048048048048048,0.47707736389684813,0.26504297994269344,0.2578796561604584,H
2020-02-24,Liverpool,West Ham,3,2,1.16,8.0,15.0,EPL,2.48209,0.638236,1.0537356321839082,0.8181074447777474,0.11862557949277337,0.06326697572947913,H
2020-02-28,Norwich,Leicester,1,0,4.33,4.1,1.72,EPL,0.591716,1.42581,1.0562446700786896,0.21864903914723152,0.23091471695305188,0.5504362438997167,H
2020-02-29,Brighton,Crystal Palace,0,1,2.05,3.25,3.9,EPL,1.78712,2.17159,1.0519074421513446,0.46373365041617126,0.2925089179548157,0.24375743162901312,A
2020-02-29,Bournemouth,Chelsea,2,2,4.75,3.8,1.72,EPL,1.58495,1.98271,1.0550795593635252,0.19953596287703013,0.24941995359628769,0.5510440835266821,D
2020-02-29,Newcastle,Burnley,0,0,2.62,3.1,2.9,EPL,1.11713,0.617612,1.049087620681164,0.36382031566167544,0.3074868474301902,0.3286928369081344,D
2020-02-29,West Ham,Southampton,3,1,2.65,3.6,2.5,EPL,2.78682,0.868573,1.0551362683438157,0.35763957878005165,0.26326246771309353,0.3790979535068547,H
2020-02-29,Watford,Liverpool,3,0,8.0,4.75,1.4,EPL,2.71351,0.206031,1.0498120300751879,0.11906893464637423,0.20053715308863027,0.6803939122649956,H
2020-03-01,Everton,Man United,1,1,2.5,3.25,2.9,EPL,2.41259,1.12561,1.0525198938992042,0.3800403225806452,0.2923387096774194,0.3276209677419355,D
2020-03-01,Tottenham,Wolves,2,3,2.45,3.2,3.0,EPL,1.63079,2.62251,1.0539965986394557,0.3872529245663574,0.2964905203711174,0.3162565550625252,A
2020-03-07,Liverpool,Bournemouth,2,1,1.22,6.5,13.0,EPL,1.89453,1.29544,1.0504413619167718,0.78031212484994,0.14645858343337334,0.07322929171668667,H
2020-03-07,Arsenal,West Ham,1,0,1.57,4.4,5.5,EPL,1.55974,1.61615,1.0460335842501447,0.6089122612787158,0.21727096595626905,0.17381677276501523,H
2020-03-07,Crystal Palace,Watford,1,0,2.55,3.2,2.9,EPL,0.856107,0.449161,1.0494844489519948,0.37366619689953695,0.29776525065431847,0.3285685524461445,H
2020-03-07,Sheffield United,Norwich,1,0,1.65,3.75,5.75,EPL,,,1.0466403162055338,0.5790533736153071,0.2547834843907351,0.16616314199395768,H
2020-03-07,Southampton,Newcastle,0,1,1.61,4.1,5.25,EPL,0.348871,3.06384,1.0554966419229408,0.5884604344081906,0.231078365706631,0.18046119988517847,A
2020-03-07,Wolves,Brighton,0,0,1.61,3.9,5.75,EPL,0.898221,0.308874,1.0514413123108777,0.5907300817933958,0.2438654953044532,0.16540442290215085,D
2020-03-07,Burnley,Tottenham,1,1,2.7,3.3,2.62,EPL,3.33302,1.13669,1.0550800627136505,0.3510353227771011,0.28721071863581,0.36175395858708886,D
2020-03-08,Chelsea,Everton,4,0,1.8,3.9,4.2,EPL,2.02883,0.445922,1.05006105006105,0.5290697674418605,0.24418604651162792,0.22674418604651161,H
2020-03-08,Man United,Man City,2,0,5.0,4.33,1.6,EPL,1.7389,0.585469,1.05594688221709,0.1894034665646017,0.2187107004210181,0.5918858330143802,H
2020-03-09,Leicester,Aston Villa,4,0,1.36,5.25,8.0,EPL,2.41239,0.672448,1.0507703081232491,0.6997667444185273,0.18127290903032325,0.11896034655114963,H
2020-06-17,Aston Villa,Sheffield United,0,0,3.2,3.4,2.25,EPL,,,1.051062091503268,0.29731830547998445,0.27982899339292655,0.42285270112708895,D
2020-06-17,Man City,Arsenal,3,0,1.36,5.25,7.5,EPL,2.73725,0.496759,1.0591036414565826,0.6942607775720708,0.1798466014281936,0.12589262099973553,H
2020-06-19,Norwich,Southampton,0,3,2.8,3.5,2.45,EPL,0.654932,1.87099,1.0510204081632653,0.33980582524271846,0.27184466019417475,0.3883495145631068,A
2020-06-19,Tottenham,Man United,1,1,3.0,3.4,2.37,EPL,0.534852,1.77307,1.049391908662199,0.3176442762535478,0.28027436140018924,0.40208136234626296,D
2020-06-20,Watford,Leicester,1,1,3.6,3.5,2.05,EPL,1.00765,1.05245,1.051296941540844,0.2642238998342847,0.2717731541152642,0.46400294605045117,D
2020-06-20,Brighton,Arsenal,2,1,3.1,3.25,2.37,EPL,0.670973,0.69627,1.0522138811236401,0.3065732651396048,0.2924237298254692,0.4010030050349261,H
2020-06-20,West Ham,Wolves,0,2,3.6,3.4,2.1,EPL,0.44207,1.06433,1.0480859010270773,0.26503340757238314,0.28062360801781744,0.4543429844097996,A
2020-06-20,Bournemouth,Crystal Palace,0,2,2.45,3.2,3.0,EPL,0.363637,0.788453,1.0539965986394557,0.3872529245663574,0.2964905203711174,0.3162565550625252,A
2020-06-21,Newcastle,Sheffield United,3,0,3.3,3.1,2.37,EPL,,,1.0475518764616356,0.2892747460429955,0.30793763288447906,0.4027876210725253,H
2020-06-21,Aston Villa,Chelsea,1,2,6.0,4.5,1.5,EPL,1.57223,1.14011,1.0555555555555554,0.15789473684210528,0.2105263157894737,0.6315789473684211,A
2020-06-21,Everton,Liverpool,0,0,6.0,4.2,1.55,EPL,0.621456,0.659123,1.0499231950844854,0.15874177029992684,0.22677395757132407,0.6144842721287491,D
2020-06-22,Man City,Burnley,5,0,1.12,9.0,15.0,EPL,2.71096,0.0303408,1.0706349206349206,0.8339510748702742,0.10378057820607857,0.06226834692364715,H
2020-06-23,Leicester,Brighton,0,0,1.6,4.0,5.75,EPL,0.505486,1.10227,1.0489130434782608,0.5958549222797929,0.2383419689119171,0.16580310880829016,D
2020-06-23,Tottenham,West Ham,2,0,1.66,4.0,5.0,EPL,2.24125,0.83104,1.052409638554217,0.5724098454493417,0.2375500858614768,0.19004006868918144,H
2020-06-24,Man United,Sheffield United,3,0,1.4,4.5,8.5,EPL,,,1.054154995331466,0.6775907883082374,0.21080602302922938,0.11160318866253321,H
2020-06-24,Newcastle,Aston Villa,1,1,2.3,3.3,3.2,EPL,0.661808,1.22985,1.0503129117259553,0.41395531164249316,0.2885143081144649,0.2975303802430419,D
